year,month,id CBO 2002,Salario medio,CBO Ocupação 2002,total
2018,1,113010,2264.43,Lider de Comunidade Caicara,4
2018,1,113015,9412.9,Membro de Lideranca Quilombola,1
2018,1,114205,5024.71,Dirigentes de Entidades de Trabalhadores,16
2018,1,114210,5953.34,Dirigentes de Entidades Patronais,3
2018,1,114305,8800.81,Dirigente e Administrador de Organizacao Religiosa,3
2018,1,114405,4310.08,Dirigente e Administrador de Organizacao da Sociedade Civil sem Fins Lucrativos,2
2018,1,121005,23352.1,Diretor de Planejamento Estrategico,182
2018,1,121010,43625.48,Diretor Geral de Empresa e Organizacoes (Exceto de Interesse Publico),492
2018,1,122105,34886.95,Diretor de Producao e Operacoes em Empresa Agropecuaria,8
2018,1,122115,54330.89,Diretor de Producao e Operacoes em Empresa Florestal,2
2018,1,122205,30495.27,"Diretor de Producao e Operacoes da Industria de Transformacao, Extracao Mineral e Utilidades",42
2018,1,122305,30554.06,Diretor de Operacoes de Obras Publica e Civil,40
2018,1,122405,26891.82,Diretor de Operacoes Comerciais (Comercio Atacadista e Varejista),99
2018,1,122505,11220.81,Diretor de Producao e Operacoes de Alimentacao,13
2018,1,122510,39062.2,Diretor de Producao e Operacoes de Hotel,5
2018,1,122515,7781.35,Diretor de Producao e Operacoes de Turismo,12
2018,1,122520,2964.79,Turismologo,14
2018,1,122605,5863.44,Diretor de Operacoes de Correios,3
2018,1,122610,41530.78,Diretor de Operacoes de Servicos de Armazenamento,11
2018,1,122615,18175.58,Diretor de Operacoes de Servicos de Telecomunicacoes,51
2018,1,122620,20136.05,Diretor de Operacoes de Servicos de Transporte,29
2018,1,122705,37558.54,Diretor Comercial em Operacoes de Intermediacao Financeira,28
2018,1,122710,50772.37,Diretor de Produtos Bancarios,39
2018,1,122720,20730.09,Diretor de Cambio e Comercio Exterior,4
2018,1,122725,28358.76,Diretor de Compliance,58
2018,1,122730,33012.2,Diretor de Credito (Exceto Credito Imobiliario),4
2018,1,122735,5602.49,Diretor de Credito Imobiliario,3
2018,1,122745,54546.41,Diretor de Mercado de Capitais,13
2018,1,122750,27522.39,Diretor de Recuperacao de Creditos em Operacoes de Intermediacao Financeira,3
2018,1,122755,36354.61,Diretor de Riscos de Mercado,20
2018,1,123105,20822.49,Diretor Administrativo,1425
2018,1,123110,28809.77,Diretor Administrativo e Financeiro,294
2018,1,123115,35681.84,Diretor Financeiro,290
2018,1,123205,35266.77,Diretor de Recursos Humanos,170
2018,1,123210,40880.35,Diretor de Relacoes de Trabalho,8
2018,1,123305,36059.1,Diretor Comercial,845
2018,1,123310,35268.59,Diretor de Marketing,227
2018,1,123405,37777.68,Diretor de Suprimentos,77
2018,1,123410,4137.93,Diretor de Suprimentos no Servico Publico,1
2018,1,123605,30325.2,Diretor de Servicos de Informatica,206
2018,1,123705,30847.8,Diretor de Pesquisa e Desenvolvimento (P&D),84
2018,1,123805,31233.29,Diretor de Manutencao,33
2018,1,131105,18106.58,Diretor de Servicos Culturais,47
2018,1,131110,3464.77,Diretor de Servicos Sociais,82
2018,1,131115,7522.88,Gerente de Servicos Culturais,389
2018,1,131120,5972.5,Gerente de Servicos Sociais,209
2018,1,131205,17149.04,Diretor de Servicos de Saude,191
2018,1,131210,13060.94,Gerente de Servicos de Saude,426
2018,1,131215,3735.05,Tecnólogo em Gestão Hospitalar,4
2018,1,131305,8482.19,Diretor de Instituicao Educacional da Area Privada,587
2018,1,131310,7044.19,Diretor de Instituicao Educacional Publica,575
2018,1,131315,11839.82,Gerente de Instituicao Educacional da Area Privada,64
2018,1,131320,6722.2,Gerente de Servicos Educacionais da Area Publica,30
2018,1,141105,11055.43,Gerente de Producao e Operacoes  Aquicolas,11
2018,1,141110,9914.04,Gerente de Producao e Operacoes  Florestais,13
2018,1,141115,9799.93,Gerente de Producao e Operacoes Agropecuarias,13
2018,1,141120,5763.37,Gerente de Producao e Operacoes Pesqueiras,1
2018,1,141205,9324.67,Gerente de Producao e Operacoes,1135
2018,1,141305,12517.67,Gerente de Producao e Operacoes da Construcao Civil e Obras Publicas,583
2018,1,141405,2179.7,Comerciante Atacadista,390
2018,1,141410,2830.44,Comerciante Varejista,2280
2018,1,141415,3926.13,Gerente de Loja e Supermercado,6691
2018,1,141420,9398.94,Gerente de Operacoes de Servicos de Assistencia Tecnica,198
2018,1,141505,6430.06,Gerente de Hotel,148
2018,1,141510,3222.76,Gerente de Restaurante,3594
2018,1,141515,2888.64,Gerente de Bar,906
2018,1,141520,3441.4,Gerente de Pensao,2
2018,1,141525,8137.9,Gerente de Turismo,86
2018,1,141605,8071.52,Gerente de Operacoes de Transportes,335
2018,1,141610,12116.6,Gerente de Operacoes de Correios e Telecomunicacoes,110
